session_id,label,label_confidence,local_time,timestamp_ms,side,device_id,sync_id,packet_seq,p1,p2,p3,p4,p5,p6,t1,t2,t3,t4,ax,ay,az,gx,gy,gz,quality_flags,source
person_b_session_01,both_forefoot_high,high,2026-08-14T21:42:42.196+08:00,1786714962196,right,foot_right_001,2402087,343640218,0.1416,0.0122,0.0181,0.0117,0.0147,0.0212,31.22,31.98,25.19,32.71,3.9422732999999996,4.01091985,-6.6881353,-6.3,-0.9,-1.2,0,ble
person_b_session_01,both_forefoot_high,high,2026-08-14T21:42:42.394+08:00,1786714962394,left,foot_left_001,2402087,343640219,0.1541,0.0237,0.1057,0.0447,0.0012,0.01,31.34,32.65,31.92,32.65,-5.413270799999999,2.1476563499999997,-6.7665885,0.5,0.1,2.1,0,ble
person_b_session_01,both_forefoot_high,high,2026-08-14T21:42:42.396+08:00,1786714962396,right,foot_right_001,2402087,343640219,0.1455,0.0134,0.022,0.0137,0.0147,0.0186,31.22,31.92,25.19,32.65,3.9814998999999998,4.020726499999999,-6.7273619,-6.3,-0.8,-1.3,0,ble
person_b_session_01,both_forefoot_high,high,2026-08-14T21:42:42.594+08:00,1786714962594,left,foot_left_001,2402087,343640220,0.1548,0.0252,0.1065,0.0442,0.001,0.0095,31.28,32.65,31.92,32.65,-5.38385085,2.157463,-6.73716855,0.4,0.0,2.0,0,ble
person_b_session_01,both_forefoot_high,high,2026-08-14T21:42:42.596+08:00,1786714962596,right,foot_right_001,2402087,343640220,0.1453,0.0139,0.0227,0.0147,0.0147,0.0181,31.22,31.98,25.16,32.65,3.9814998999999998,4.03053315,-6.668522,-6.3,-0.9,-1.3,0,ble
person_b_session_01,both_forefoot_high,high,2026-08-14T21:42:42.794+08:00,1786714962794,left,foot_left_001,2402087,343640221,0.1573,0.0252,0.1065,0.0454,0.001,0.0076,31.28,32.65,31.92,32.65,-5.38385085,2.157463,-6.717555249999999,0.6,0.2,2.1,0,ble
person_b_session_01,both_forefoot_high,high,2026-08-14T21:42:42.796+08:00,1786714962796,right,foot_right_001,2402087,343640221,0.146,0.0144,0.023,0.0168,0.0147,0.0168,31.22,31.98,25.19,32.71,3.97169325,4.0011132,-6.7077485999999995,-6.2,-1.0,-1.2,0,ble
person_b_session_01,both_forefoot_high,high,2026-08-14T21:42:42.994+08:00,1786714962994,left,foot_left_001,2402087,343640222,0.1578,0.0261,0.1067,0.0452,0.001,0.0081,31.34,32.65,32.01,32.65,-5.38385085,2.1672696499999997,-6.73716855,0.5,0.1,2.1,0,ble
person_b_session_01,both_forefoot_high,high,2026-08-14T21:42:42.996+08:00,1786714962996,right,foot_right_001,2402087,343640222,0.1436,0.0144,0.0239,0.0149,0.0149,0.0171,31.22,31.98,25.19,32.65,3.9814998999999998,4.03053315,-6.717555249999999,-6.3,-0.9,-1.3,0,ble
person_b_session_01,both_forefoot_high,high,2026-08-14T21:42:43.194+08:00,1786714963194,left,foot_left_001,2402087,343640223,0.1585,0.0261,0.1062,0.0493,0.0005,0.0063,31.34,32.65,32.01,32.65,-5.3936575,2.1476563499999997,-6.7077485999999995,0.6,-0.1,2.1,0,ble
person_b_session_01,both_forefoot_high,high,2026-08-14T21:42:43.196+08:00,1786714963196,right,foot_right_001,2402087,343640223,0.1424,0.0147,0.0239,0.0166,0.0147,0.0168,31.22,31.98,25.19,32.71,3.9814998999999998,4.0403398,-6.69794195,-6.5,-0.7,-1.3,0,ble
person_b_session_01,both_forefoot_high,high,2026-08-14T21:42:43.394+08:00,1786714963394,left,foot_left_001,2402087,343640224,0.156,0.0266,0.1074,0.053,0.0005,0.0066,31.34,32.65,32.01,32.65,-5.374044199999999,2.157463,-6.7665885,0.7,0.2,2.0,0,ble
person_b_session_01,both_forefoot_high,high,2026-08-14T21:42:43.396+08:00,1786714963396,right,foot_right_001,2402087,343640224,0.136,0.0149,0.0239,0.0154,0.0144,0.0159,31.22,32.01,25.19,32.71,3.97169325,4.020726499999999,-6.7077485999999995,-6.4,-0.8,-1.3,0,ble
person_b_session_01,both_forefoot_high,high,2026-08-14T21:42:43.594+08:00,1786714963594,left,foot_left_001,2402087,343640225,0.1512,0.0259,0.107,0.0496,0.0005,0.009,31.34,32.71,32.01,32.65,-5.38385085,2.1476563499999997,-6.7469752,0.8,0.7,2.2,0,ble
person_b_session_01,both_forefoot_high,high,2026-08-14T21:42:43.596+08:00,1786714963596,right,foot_right_001,2402087,343640225,0.1265,0.0154,0.0242,0.0159,0.0147,0.0178,31.22,32.01,25.19,32.71,3.92266,3.99130655,-6.73716855,-6.0,-1.2,-1.7,0,ble
person_b_session_01,both_forefoot_high,high,2026-08-14T21:42:43.794+08:00,1786714963794,left,foot_left_001,2402087,343640226,0.1429,0.0252,0.1067,0.0462,0.001,0.0107,31.34,32.65,32.01,32.65,-5.374044199999999,2.1280430499999996,-6.7665885,0.9,0.4,2.1,0,ble
person_b_session_01,both_forefoot_high,high,2026-08-14T21:42:43.796+08:00,1786714963796,right,foot_right_001,2402087,343640226,0.1057,0.0137,0.021,0.0139,0.0149,0.0217,31.22,31.98,25.19,32.65,3.9618865999999997,4.020726499999999,-6.717555249999999,-6.2,-0.9,-1.4,0,ble
person_b_session_01,both_forefoot_high,high,2026-08-14T21:42:43.994+08:00,1786714963994,left,foot_left_001,2402087,343640227,0.1377,0.0247,0.1062,0.0476,0.001,0.012,31.34,32.71,32.01,32.65,-5.3544309,2.1378497,-6.756781849999999,0.7,0.1,2.0,0,ble
person_b_session_01,both_forefoot_high,high,2026-08-14T21:42:43.996+08:00,1786714963996,right,foot_right_001,2402087,343640227,0.1077,0.0132,0.0203,0.0132,0.0161,0.0227,31.22,31.98,25.16,32.71,3.9422732999999996,4.03053315,-6.717555249999999,-6.3,-0.9,-1.3,0,ble
person_b_session_01,both_forefoot_high,high,2026-08-14T21:42:44.194+08:00,1786714964194,left,foot_left_001,2402087,343640228,0.1382,0.0247,0.1065,0.0457,0.001,0.0125,31.34,32.71,32.01,32.65,-5.3544309,2.157463,-6.717555249999999,0.6,0.1,2.0,0,ble
person_b_session_01,both_forefoot_high,high,2026-08-14T21:42:44.196+08:00,1786714964196,right,foot_right_001,2402087,343640228,0.1094,0.0132,0.0205,0.0132,0.0161,0.0239,31.22,31.98,25.19,32.71,3.95207995,4.020726499999999,-6.717555249999999,-6.3,-0.9,-1.4,0,ble
person_b_session_01,both_forefoot_high,high,2026-08-14T21:42:44.394+08:00,1786714964394,left,foot_left_001,2402087,343640229,0.1387,0.0242,0.1065,0.044,0.0012,0.0122,31.34,32.65,32.01,32.65,-5.3544309,2.1378497,-6.756781849999999,0.8,0.2,2.0,0,ble
person_b_session_01,both_forefoot_high,high,2026-08-14T21:42:44.396+08:00,1786714964396,right,foot_right_001,2402087,343640229,0.1118,0.0132,0.02,0.0132,0.0154,0.0247,31.22,32.01,25.19,32.71,3.9422732999999996,4.0403398,-6.69794195,-6.2,-1.0,-1.5,0,ble
person_b_session_01,both_forefoot_high,high,2026-08-14T21:42:44.594+08:00,1786714964594,left,foot_left_001,2402087,343640230,0.1424,0.0247,0.1065,0.0449,0.0012,0.0122,31.34,32.71,32.01,32.65,-5.3642375499999995,2.1280430499999996,-6.73716855,0.5,-0.1,2.0,0,ble
person_b_session_01,both_forefoot_high,high,2026-08-14T21:42:44.596+08:00,1786714964596,right,foot_right_001,2402087,343640230,0.1118,0.0129,0.019,0.0129,0.0164,0.0252,31.22,32.01,25.19,32.71,3.9618865999999997,4.03053315,-6.7077485999999995,-6.4,-0.8,-1.2,0,ble
person_b_session_01,both_forefoot_high,high,2026-08-14T21:42:44.794+08:00,1786714964794,left,foot_left_001,2402087,343640231,0.1436,0.0249,0.107,0.0481,0.0012,0.0107,31.34,32.71,32.01,32.65,-5.38385085,2.1378497,-6.776395149999999,0.5,0.1,2.0,0,ble
person_b_session_01,both_forefoot_high,high,2026-08-14T21:42:44.796+08:00,1786714964796,right,foot_right_001,2402087,343640231,0.1145,0.0134,0.0205,0.0137,0.0171,0.0249,31.22,31.98,25.19,32.71,3.93246665,4.03053315,-6.717555249999999,-6.2,-0.9,-1.3,0,ble
person_b_session_01,both_forefoot_high,high,2026-08-14T21:42:44.994+08:00,1786714964994,left,foot_left_001,2402087,343640232,0.1416,0.0254,0.1072,0.0481,0.0012,0.0105,31.34,32.71,32.01,32.65,-5.3642375499999995,2.1476563499999997,-6.7469752,0.6,0.0,2.0,0,ble
person_b_session_01,both_forefoot_high,high,2026-08-14T21:42:44.996+08:00,1786714964996,right,foot_right_001,2402087,343640232,0.1065,0.0142,0.0217,0.0139,0.0173,0.0244,31.22,31.98,25.16,32.65,3.9814998999999998,4.020726499999999,-6.6096821,-6.2,-0.9,-1.6,0,ble
person_b_session_01,both_forefoot_high,high,2026-08-14T21:42:45.194+08:00,1786714965194,left,foot_left_001,2402087,343640233,0.1431,0.0259,0.1087,0.0493,0.001,0.0098,31.34,32.65,32.01,32.65,-5.34462425,2.1280430499999996,-6.7469752,0.3,-0.3,1.9,0,ble
person_b_session_01,both_forefoot_high,high,2026-08-14T21:42:45.196+08:00,1786714965196,right,foot_right_001,2402087,343640233,0.0945,0.0149,0.022,0.0139,0.0173,0.023,31.22,32.01,25.19,32.71,3.9422732999999996,4.05014645,-6.73716855,-6.4,-0.8,-1.2,0,ble
person_b_session_01,both_forefoot_high,high,2026-08-14T21:42:45.394+08:00,1786714965394,left,foot_left_001,2402087,343640234,0.1448,0.0259,0.1092,0.0537,0.0012,0.0073,31.34,32.71,32.01,32.65,-5.38385085,2.1476563499999997,-6.756781849999999,0.8,0.4,2.1,0,ble
person_b_session_01,both_forefoot_high,high,2026-08-14T21:42:45.396+08:00,1786714965396,right,foot_right_001,2402087,343640234,0.1048,0.0173,0.0254,0.0142,0.0173,0.0181,31.22,32.01,25.19,32.71,3.9618865999999997,3.99130655,-6.717555249999999,-6.3,-0.8,-1.3,0,ble
person_b_session_01,both_forefoot_high,high,2026-08-14T21:42:45.594+08:00,1786714965594,left,foot_left_001,2402087,343640235,0.1499,0.0266,0.1089,0.0567,0.001,0.0085,31.34,32.71,32.01,32.65,-5.38385085,2.1476563499999997,-6.73716855,0.7,0.6,2.2,0,ble
person_b_session_01,both_forefoot_high,high,2026-08-14T21:42:45.596+08:00,1786714965596,right,foot_right_001,2402087,343640235,0.1062,0.0181,0.0249,0.0149,0.0166,0.0161,31.22,31.98,25.16,32.71,3.99130655,3.99130655,-6.668522,-6.0,-1.0,-1.3,0,ble
person_b_session_01,both_forefoot_high,high,2026-08-14T21:42:45.794+08:00,1786714965794,left,foot_left_001,2402087,343640236,0.149,0.0256,0.1094,0.0569,0.0015,0.0093,31.34,32.71,32.01,32.65,-5.38385085,2.1770762999999995,-6.717555249999999,0.8,0.3,2.1,0,ble
person_b_session_01,both_forefoot_high,high,2026-08-14T21:42:45.796+08:00,1786714965796,right,foot_right_001,2402087,343640236,0.1001,0.0181,0.0254,0.0149,0.0166,0.0171,31.22,31.98,25.19,32.65,3.97169325,4.03053315,-6.7077485999999995,-6.2,-1.0,-1.3,0,ble
person_b_session_01,both_forefoot_high,high,2026-08-14T21:42:45.994+08:00,1786714965994,left,foot_left_001,2402087,343640237,0.1475,0.0259,0.1089,0.0557,0.0017,0.01,31.34,32.71,32.01,32.65,-5.3642375499999995,2.157463,-6.756781849999999,0.8,0.3,2.1,0,ble
person_b_session_01,both_forefoot_high,high,2026-08-14T21:42:45.996+08:00,1786714965996,right,foot_right_001,2402087,343640237,0.0977,0.0181,0.0249,0.0144,0.0171,0.0183,31.22,31.98,25.16,32.71,3.9422732999999996,4.01091985,-6.668522,-6.3,-1.0,-1.5,0,ble
person_b_session_01,both_forefoot_high,high,2026-08-14T21:42:46.194+08:00,1786714966194,left,foot_left_001,2402087,343640238,0.1424,0.0247,0.1082,0.054,0.0017,0.0112,31.34,32.77,32.03,32.65,-5.3642375499999995,2.1182364,-6.7960084499999995,0.8,0.3,2.1,0,ble
person_b_session_01,both_forefoot_high,high,2026-08-14T21:42:46.196+08:00,1786714966196,right,foot_right_001,2402087,343640238,0.0962,0.0183,0.0249,0.0142,0.0173,0.0195,31.22,32.01,25.19,32.71,3.9422732999999996,4.0403398,-6.7077485999999995,-6.2,-1.0,-1.4,0,ble
person_b_session_01,both_forefoot_high,high,2026-08-14T21:42:46.394+08:00,1786714966394,left,foot_left_001,2402087,343640239,0.1338,0.0232,0.1077,0.0527,0.0012,0.0122,31.34,32.71,32.01,32.65,-5.374044199999999,2.1378497,-6.776395149999999,0.7,0.4,2.2,0,ble
person_b_session_01,both_forefoot_high,high,2026-08-14T21:42:46.396+08:00,1786714966396,right,foot_right_001,2402087,343640239,0.0889,0.0168,0.022,0.0127,0.0178,0.0227,31.22,32.01,25.19,32.71,3.9422732999999996,4.03053315,-6.7273619,-6.1,-1.1,-1.5,0,ble
person_b_session_01,both_forefoot_high,high,2026-08-14T21:42:46.594+08:00,1786714966594,left,foot_left_001,2402087,343640240,0.1358,0.0244,0.1082,0.0527,0.0015,0.0129,31.34,32.71,32.01,32.65,-5.38385085,2.1182364,-6.7469752,0.7,0.2,2.1,0,ble
person_b_session_01,both_forefoot_high,high,2026-08-14T21:42:46.596+08:00,1786714966596,right,foot_right_001,2402087,343640240,0.0967,0.0168,0.0222,0.0117,0.0181,0.0239,31.22,32.01,25.19,32.71,3.95207995,4.01091985,-6.69794195,-6.4,-0.9,-1.4,0,ble
person_b_session_01,both_forefoot_high,high,2026-08-14T21:42:46.794+08:00,1786714966794,left,foot_left_001,2402087,343640241,0.1316,0.0242,0.1077,0.0523,0.0015,0.0137,31.34,32.71,32.01,32.65,-5.38385085,2.1182364,-6.815621749999999,0.7,0.3,2.1,0,ble
person_b_session_01,both_forefoot_high,high,2026-08-14T21:42:46.796+08:00,1786714966796,right,foot_right_001,2402087,343640241,0.0977,0.0171,0.022,0.0115,0.0181,0.0244,31.22,32.01,25.19,32.71,3.9422732999999996,4.03053315,-6.69794195,-6.2,-1.0,-1.4,0,ble
person_b_session_01,both_forefoot_high,high,2026-08-14T21:42:46.994+08:00,1786714966994,left,foot_left_001,2402087,343640242,0.1206,0.0237,0.1074,0.0498,0.0015,0.0137,31.28,32.71,32.01,32.65,-5.334817599999999,2.1280430499999996,-6.756781849999999,0.6,0.0,2.1,0,ble
person_b_session_01,both_forefoot_high,high,2026-08-14T21:42:46.996+08:00,1786714966996,right,foot_right_001,2402087,343640242,0.0911,0.0161,0.0212,0.012,0.0181,0.0256,31.22,32.01,25.19,32.71,3.95207995,4.03053315,-6.7077485999999995,-6.3,-0.9,-1.3,0,ble
person_b_session_01,both_forefoot_high,high,2026-08-14T21:42:47.194+08:00,1786714967194,left,foot_left_001,2402087,343640243,0.127,0.0242,0.1079,0.0496,0.0012,0.0139,31.34,32.71,32.01,32.65,-5.3544309,2.1280430499999996,-6.815621749999999,0.7,0.2,2.1,0,ble
person_b_session_01,both_forefoot_high,high,2026-08-14T21:42:47.196+08:00,1786714967196,right,foot_right_001,2402087,343640243,0.0906,0.0161,0.021,0.0112,0.0181,0.0261,31.22,32.01,25.19,32.71,3.9618865999999997,4.0403398,-6.717555249999999,-6.3,-1.0,-1.3,0,ble
person_b_session_01,both_forefoot_high,high,2026-08-14T21:42:47.394+08:00,1786714967394,left,foot_left_001,2402087,343640244,0.127,0.0242,0.1082,0.0491,0.0012,0.0142,31.34,32.71,32.01,32.65,-5.40346415,2.10842975,-6.756781849999999,0.7,0.4,2.2,0,ble
person_b_session_01,both_forefoot_high,high,2026-08-14T21:42:47.396+08:00,1786714967396,right,foot_right_001,2402087,343640244,0.0862,0.0151,0.0195,0.009,0.0181,0.0269,31.22,32.01,25.19,32.71,3.9618865999999997,4.0403398,-6.69794195,-6.2,-1.0,-1.5,0,ble
person_b_session_01,both_forefoot_high,high,2026-08-14T21:42:47.594+08:00,1786714967594,left,foot_left_001,2402087,343640245,0.1272,0.0225,0.1082,0.0488,0.001,0.0144,31.28,32.71,32.01,32.65,-5.3642375499999995,2.1378497,-6.8254284,0.7,0.1,2.0,0,ble
person_b_session_01,both_forefoot_high,high,2026-08-14T21:42:47.596+08:00,1786714967596,right,foot_right_001,2402087,343640245,0.0886,0.0151,0.0186,0.0095,0.0181,0.0281,31.22,32.01,25.16,32.71,3.9422732999999996,4.03053315,-6.7077485999999995,-6.3,-0.9,-1.4,0,ble
person_b_session_01,both_forefoot_high,high,2026-08-14T21:42:47.794+08:00,1786714967794,left,foot_left_001,2402087,343640246,0.1275,0.0227,0.1082,0.0486,0.0012,0.0142,31.34,32.71,32.01,32.65,-5.334817599999999,2.1182364,-6.756781849999999,0.6,0.0,2.2,0,ble
person_b_session_01,both_forefoot_high,high,2026-08-14T21:42:47.796+08:00,1786714967796,right,foot_right_001,2402087,343640246,0.0918,0.0166,0.02,0.01,0.0183,0.0286,31.22,32.01,25.19,32.71,3.95207995,4.03053315,-6.7077485999999995,-6.3,-0.8,-1.3,0,ble
person_b_session_01,both_forefoot_high,high,2026-08-14T21:42:47.994+08:00,1786714967994,left,foot_left_001,2402087,343640247,0.1238,0.0225,0.1082,0.0515,0.0012,0.0144,31.28,32.71,32.01,32.65,-5.334817599999999,2.1182364,-6.8058151,0.7,0.1,2.1,0,ble
person_b_session_01,both_forefoot_high,high,2026-08-14T21:42:47.996+08:00,1786714967996,right,foot_right_001,2402087,343640247,0.0896,0.0164,0.0203,0.0103,0.0186,0.0291,31.22,32.01,25.19,32.71,3.95207995,4.0403398,-6.717555249999999,-6.2,-1.0,-1.4,0,ble
person_b_session_01,both_forefoot_high,high,2026-08-14T21:42:48.194+08:00,1786714968194,left,foot_left_001,2402087,343640248,0.1267,0.0227,0.1079,0.0523,0.0012,0.0144,31.34,32.77,32.01,32.65,-5.3642375499999995,2.1280430499999996,-6.7469752,0.5,-0.1,2.0,0,ble
person_b_session_01,both_forefoot_high,high,2026-08-14T21:42:48.196+08:00,1786714968196,right,foot_right_001,2402087,343640248,0.0872,0.0151,0.019,0.01,0.0186,0.0298,31.22,31.98,25.16,32.71,3.9422732999999996,4.0403398,-6.65871535,-6.2,-1.1,-1.4,0,ble
person_b_session_01,both_forefoot_high,high,2026-08-14T21:42:48.394+08:00,1786714968394,left,foot_left_001,2402087,343640249,0.1277,0.023,0.1079,0.051,0.001,0.0139,31.34,32.8,32.03,32.65,-5.3544309,2.1378497,-6.73716855,0.7,0.1,2.1,0,ble
person_b_session_01,both_forefoot_high,high,2026-08-14T21:42:48.396+08:00,1786714968396,right,foot_right_001,2402087,343640249,0.0899,0.0156,0.0203,0.0103,0.0188,0.0293,31.22,32.01,25.16,32.71,3.95207995,4.0403398,-6.7273619,-6.4,-0.8,-1.3,0,ble
person_b_session_01,both_forefoot_high,high,2026-08-14T21:42:48.594+08:00,1786714968594,left,foot_left_001,2402087,343640250,0.1272,0.0222,0.1079,0.051,0.0012,0.0147,31.34,32.8,32.03,32.65,-5.3642375499999995,2.1280430499999996,-6.7665885,0.7,0.3,2.1,0,ble
person_b_session_01,both_forefoot_high,high,2026-08-14T21:42:48.596+08:00,1786714968596,right,foot_right_001,2402087,343640250,0.0889,0.0154,0.02,0.01,0.019,0.0298,31.22,32.01,25.19,32.71,3.95207995,4.03053315,-6.6881353,-6.2,-1.0,-1.4,0,ble
person_b_session_01,both_forefoot_high,high,2026-08-14T21:42:48.794+08:00,1786714968794,left,foot_left_001,2402087,343640251,0.1243,0.0225,0.1082,0.0498,0.001,0.0151,31.34,32.77,32.03,32.65,-5.3642375499999995,2.1182364,-6.7077485999999995,0.5,0.0,2.1,0,ble
person_b_session_01,both_forefoot_high,high,2026-08-14T21:42:48.796+08:00,1786714968796,right,foot_right_001,2402087,343640251,0.0845,0.0142,0.0183,0.01,0.019,0.0305,31.22,31.98,25.16,32.71,3.93246665,4.01091985,-6.7077485999999995,-6.2,-1.0,-1.2,0,ble
person_b_session_01,both_forefoot_high,high,2026-08-14T21:42:48.994+08:00,1786714968994,left,foot_left_001,2402087,343640252,0.1199,0.023,0.1084,0.0515,0.001,0.0149,31.34,32.77,32.03,32.65,-5.3544309,2.1280430499999996,-6.7665885,0.6,0.0,2.1,0,ble
person_b_session_01,both_forefoot_high,high,2026-08-14T21:42:48.996+08:00,1786714968996,right,foot_right_001,2402087,343640252,0.0882,0.0147,0.02,0.01,0.0193,0.0303,31.22,32.01,25.19,32.71,3.91285335,4.01091985,-6.7077485999999995,-6.4,-0.8,-1.2,0,ble
person_b_session_01,both_forefoot_high,high,2026-08-14T21:42:49.194+08:00,1786714969194,left,foot_left_001,2402087,343640253,0.1248,0.0227,0.1084,0.0518,0.001,0.0149,31.28,32.71,32.03,32.65,-5.34462425,2.1476563499999997,-6.756781849999999,0.6,0.1,2.1,0,ble
person_b_session_01,both_forefoot_high,high,2026-08-14T21:42:49.196+08:00,1786714969196,right,foot_right_001,2402087,343640253,0.0896,0.0149,0.0208,0.0103,0.0193,0.031,31.22,32.01,25.19,32.71,3.9422732999999996,4.03053315,-6.717555249999999,-6.3,-1.0,-1.4,0,ble
person_b_session_01,both_forefoot_high,high,2026-08-14T21:42:49.394+08:00,1786714969394,left,foot_left_001,2402087,343640254,0.128,0.0222,0.1074,0.0491,0.001,0.0151,31.34,32.77,32.03,32.65,-5.3544309,2.0986230999999997,-6.7862018,0.7,0.1,2.1,0,ble
person_b_session_01,both_forefoot_high,high,2026-08-14T21:42:49.396+08:00,1786714969396,right,foot_right_001,2402087,343640254,0.0896,0.0149,0.0203,0.0103,0.0193,0.0327,31.22,31.98,25.19,32.71,3.9422732999999996,4.0403398,-6.717555249999999,-6.2,-1.0,-1.4,0,ble
person_b_session_01,both_forefoot_high,high,2026-08-14T21:42:49.594+08:00,1786714969594,left,foot_left_001,2402087,343640255,0.1267,0.022,0.1067,0.0496,0.001,0.0156,31.34,32.77,32.03,32.65,-5.3544309,2.0986230999999997,-6.756781849999999,0.7,0.3,2.1,0,ble
person_b_session_01,both_forefoot_high,high,2026-08-14T21:42:49.596+08:00,1786714969596,right,foot_right_001,2402087,343640255,0.0842,0.0142,0.0186,0.0095,0.02,0.0332,31.22,31.98,25.16,32.65,3.93246665,4.03053315,-6.73716855,-6.3,-0.9,-1.3,0,ble
person_b_session_01,both_forefoot_high,high,2026-08-14T21:42:49.794+08:00,1786714969794,left,foot_left_001,2402087,343640256,0.1255,0.022,0.107,0.0488,0.001,0.0166,31.34,32.77,32.01,32.65,-5.3642375499999995,2.1280430499999996,-6.7960084499999995,0.6,0.1,2.1,0,ble
person_b_session_01,both_forefoot_high,high,2026-08-14T21:42:49.796+08:00,1786714969796,right,foot_right_001,2402087,343640256,0.0833,0.0139,0.0178,0.0095,0.0203,0.0327,31.22,32.01,25.19,32.71,3.92266,4.0599530999999995,-6.73716855,-6.3,-0.9,-1.3,0,ble
person_b_session_01,both_forefoot_high,high,2026-08-14T21:42:49.994+08:00,1786714969994,left,foot_left_001,2402087,343640257,0.1236,0.0222,0.107,0.0488,0.001,0.0173,31.34,32.8,32.03,32.65,-5.3642375499999995,2.1280430499999996,-6.756781849999999,0.7,0.2,2.1,0,ble
person_b_session_01,both_forefoot_high,high,2026-08-14T21:42:49.996+08:00,1786714969996,right,foot_right_001,2402087,343640257,0.0857,0.0139,0.0176,0.0093,0.0203,0.0327,31.22,32.01,25.19,32.71,3.93246665,4.020726499999999,-6.7469752,-6.3,-0.9,-1.4,0,ble
person_b_session_01,both_forefoot_high,high,2026-08-14T21:42:50.194+08:00,1786714970194,left,foot_left_001,2402087,343640258,0.1228,0.0215,0.1062,0.0488,0.0012,0.0173,31.34,32.77,32.03,32.65,-5.3544309,2.1182364,-6.7960084499999995,0.8,0.3,2.0,0,ble
person_b_session_01,both_forefoot_high,high,2026-08-14T21:42:50.196+08:00,1786714970196,right,foot_right_001,2402087,343640258,0.084,0.0139,0.0164,0.0088,0.0203,0.0335,31.22,31.98,25.19,32.71,3.9422732999999996,4.01091985,-6.69794195,-6.2,-0.9,-1.4,0,ble
person_b_session_01,both_forefoot_high,high,2026-08-14T21:42:50.394+08:00,1786714970394,left,foot_left_001,2402087,343640259,0.1201,0.0205,0.104,0.0452,0.0012,0.0188,31.34,32.77,32.01,32.65,-5.3544309,2.1182364,-6.7665885,0.8,0.2,2.1,0,ble
person_b_session_01,both_forefoot_high,high,2026-08-14T21:42:50.396+08:00,1786714970396,right,foot_right_001,2402087,343640259,0.0811,0.0134,0.0156,0.0081,0.02,0.0347,31.22,32.01,25.19,32.71,3.93246665,4.01091985,-6.7077485999999995,-6.3,-0.9,-1.3,0,ble
person_b_session_01,both_forefoot_high,high,2026-08-14T21:42:50.594+08:00,1786714970594,left,foot_left_001,2402087,343640260,0.1228,0.0198,0.1001,0.0422,0.0015,0.02,31.34,32.8,32.03,32.65,-5.34462425,2.1378497,-6.815621749999999,0.7,0.3,2.1,0,ble
person_b_session_01,both_forefoot_high,high,2026-08-14T21:42:50.596+08:00,1786714970596,right,foot_right_001,2402087,343640260,0.0818,0.0095,0.0115,0.0056,0.0193,0.0369,31.25,32.01,25.19,32.71,3.93246665,4.020726499999999,-6.7469752,-6.3,-0.7,-1.3,0,ble
person_b_session_01,both_forefoot_high,high,2026-08-14T21:42:50.994+08:00,1786714970994,left,foot_left_001,2402087,343640262,0.1263,0.0195,0.1004,0.04,0.002,0.0217,31.34,32.77,32.03,32.65,-5.6780503499999995,2.1966895999999996,-6.9333015499999995,1.2,0.1,3.0,0,ble
person_b_session_01,both_forefoot_high,high,2026-08-14T21:42:50.996+08:00,1786714970996,right,foot_right_001,2402087,343640262,0.0899,0.009,0.0112,0.0051,0.02,0.0369,31.22,32.01,25.19,32.71,3.9422732999999996,4.020726499999999,-6.717555249999999,-6.3,-0.9,-1.3,0,ble
person_b_session_01,both_forefoot_high,high,2026-08-14T21:42:51.194+08:00,1786714971194,left,foot_left_001,2402087,343640263,0.1294,0.0193,0.1011,0.041,0.0022,0.0217,31.34,32.8,32.03,32.65,-5.834956749999999,2.0397832,-7.30595425,1.2,0.1,3.1,0,ble
person_b_session_01,both_forefoot_high,high,2026-08-14T21:42:51.196+08:00,1786714971196,right,foot_right_001,2402087,343640263,0.0923,0.0093,0.0127,0.0056,0.02,0.0371,31.22,32.01,25.19,32.71,3.93246665,4.05014645,-6.7273619,-6.3,-0.9,-1.3,0,ble
person_b_session_01,both_forefoot_high,high,2026-08-14T21:42:51.394+08:00,1786714971394,left,foot_left_001,2402087,343640264,0.1287,0.0198,0.1023,0.0403,0.0022,0.0217,31.34,32.77,32.03,32.65,-5.011198149999999,2.52030905,-5.61921045,1.2,0.4,1.9,0,ble
person_b_session_01,both_forefoot_high,high,2026-08-14T21:42:51.396+08:00,1786714971396,right,foot_right_001,2402087,343640264,0.0926,0.0098,0.0129,0.0061,0.0203,0.0379,31.22,32.01,25.19,32.71,3.92266,4.05014645,-6.73716855,-6.2,-1.0,-1.3,0,ble
person_b_session_01,both_forefoot_high,high,2026-08-14T21:42:51.594+08:00,1786714971594,left,foot_left_001,2402087,343640265,0.1287,0.0198,0.1026,0.0396,0.0022,0.0222,31.34,32.77,32.03,32.65,-4.893518349999999,2.1378497,-6.3056759499999995,0.2,0.2,1.1,0,ble
person_b_session_01,both_forefoot_high,high,2026-08-14T21:42:51.596+08:00,1786714971596,right,foot_right_001,2402087,343640265,0.0969,0.0095,0.0132,0.0061,0.0203,0.0381,31.22,32.01,25.19,32.71,3.95207995,4.0403398,-6.6881353,-6.4,-0.9,-1.3,0,ble
person_b_session_01,both_forefoot_high,high,2026-08-14T21:42:51.794+08:00,1786714971794,left,foot_left_001,2402087,343640266,0.127,0.0188,0.0999,0.0405,0.0022,0.0222,31.34,32.77,32.03,32.65,-5.05042475,2.4908891,-5.6486304,1.5,0.4,2.2,0,ble
