protocol_version,sensor_layout_version,device_id,side,sync_id,packet_seq,timestamp_ms,p1,p2,p3,p4,p5,p6,t1,t2,t3,ax,ay,az,gx,gy,gz,battery,quality_flags,source
1,layout_6p3t_v1,foot_right_001,right,1003,118,1760000223620,0.1985,0.2034,0.1808,0.1325,0.2039,0.1703,30.68,30.47,30.27,0.0169,0.0263,9.7808,0.1762,0.1184,0.0256,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1003,119,1760000223800,0.4984,0.5269,0.4703,0.3384,0.5026,0.4413,30.75,30.56,30.4,0.0087,-0.0094,9.8032,0.055,0.1893,0.193,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1003,119,1760000223820,0.2022,0.2084,0.1925,0.1392,0.2036,0.1708,30.68,30.46,30.26,-0.003,-0.0079,9.8129,-0.1276,0.2071,0.1418,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1003,120,1760000224000,0.5104,0.5398,0.4773,0.3422,0.509,0.453,30.79,30.58,30.36,-0.0047,-0.0255,9.8302,-0.2704,0.2024,0.0374,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1003,120,1760000224020,0.1976,0.2097,0.1806,0.1241,0.2058,0.1776,30.68,30.49,30.27,0.0283,0.0024,9.8211,-0.0383,0.2714,0.0052,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1003,121,1760000224200,0.5002,0.5386,0.472,0.3303,0.5091,0.453,30.78,30.58,30.4,0.0087,-0.0003,9.811,0.1801,0.0662,0.0598,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1003,121,1760000224220,0.1909,0.208,0.1932,0.1386,0.1926,0.1811,30.65,30.47,30.3,-0.0249,0.007,9.8461,-0.2838,-0.2154,-0.1902,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1003,122,1760000224400,0.508,0.5285,0.4829,0.3413,0.5033,0.4546,30.79,30.56,30.4,0.0296,0.0239,9.8266,-0.1609,-0.1275,-0.0687,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1003,122,1760000224420,0.1969,0.2064,0.1907,0.1294,0.1904,0.1685,30.69,30.48,30.3,0.0295,-0.0018,9.7887,-0.1121,-0.2661,-0.1459,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1003,123,1760000224600,0.5084,0.5399,0.4727,0.3312,0.5083,0.4444,30.77,30.58,30.36,0.0106,-0.026,9.7938,0.0559,0.1018,-0.1179,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1003,123,1760000224620,0.1953,0.2017,0.1854,0.1294,0.1994,0.1736,30.69,30.45,30.28,0.0207,-0.0113,9.7732,0.2921,0.1388,-0.1697,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1003,124,1760000224800,0.5064,0.5315,0.4723,0.3427,0.5064,0.444,30.75,30.61,30.38,0.008,-0.0259,9.7675,0.1972,-0.0348,-0.0572,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1003,124,1760000224820,0.2026,0.2157,0.1934,0.1292,0.2008,0.1743,30.69,30.46,30.28,0.0063,-0.0204,9.7731,-0.1327,0.299,-0.1418,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1003,125,1760000225000,0.5038,0.5329,0.4738,0.3357,0.5091,0.4447,30.77,30.56,30.35,-0.0145,0.0225,9.8254,0.1876,-0.0772,-0.0396,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1003,125,1760000225020,0.204,0.21,0.1851,0.1398,0.2046,0.1699,30.71,30.51,30.28,0.0281,0.0094,9.7768,0.1521,0.1737,0.0964,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1003,126,1760000225200,0.5074,0.532,0.4799,0.3394,0.498,0.4476,30.8,30.59,30.37,0.0053,-0.0254,9.7742,0.1551,-0.2316,-0.127,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1003,126,1760000225220,0.1909,0.2056,0.1888,0.1278,0.1996,0.1731,30.7,30.51,30.27,-0.0285,0.0013,9.84,0.1068,0.2877,0.1424,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1003,127,1760000225400,0.5024,0.533,0.4687,0.3428,0.51,0.4514,30.8,30.6,30.41,-0.0104,-0.0102,9.8176,0.071,-0.2349,-0.0104,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1003,127,1760000225420,0.2032,0.2155,0.1857,0.1292,0.1947,0.1705,30.69,30.5,30.26,-0.0002,0.0259,9.7838,0.2703,0.2509,-0.1091,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1003,128,1760000225600,0.4999,0.5251,0.471,0.3423,0.509,0.4517,30.78,30.61,30.38,-0.0201,0.021,9.8148,-0.2943,-0.0421,-0.1735,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1003,128,1760000225620,0.1989,0.211,0.1834,0.1335,0.1971,0.1705,30.66,30.47,30.31,-0.0025,0.0068,9.8357,-0.2123,0.0548,-0.0497,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1003,129,1760000225800,0.5114,0.5375,0.4812,0.3337,0.5099,0.454,30.79,30.58,30.38,-0.012,0.0168,9.8421,0.2613,0.2521,-0.1351,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1003,129,1760000225820,0.1974,0.2154,0.1791,0.1324,0.2031,0.1735,30.71,30.5,30.31,-0.0007,0.0172,9.8249,0.1391,0.0382,-0.1761,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1003,130,1760000226000,0.5079,0.5309,0.4682,0.3378,0.508,0.4449,30.76,30.56,30.37,0.0203,-0.0084,9.8088,0.0962,0.1076,-0.1304,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1003,130,1760000226020,0.1989,0.2164,0.1908,0.1297,0.2035,0.178,30.71,30.52,30.31,-0.0268,-0.0295,9.8054,0.2428,0.019,0.0076,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1003,131,1760000226200,0.4991,0.5366,0.469,0.3337,0.5033,0.4465,30.81,30.6,30.38,-0.0241,-0.0242,9.8245,-0.1092,-0.1648,-0.178,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1003,131,1760000226220,0.1929,0.2168,0.1804,0.1283,0.2001,0.173,30.69,30.51,30.28,-0.0171,0.0021,9.8225,0.1173,0.0774,0.1819,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1003,132,1760000226400,0.5052,0.526,0.4788,0.33,0.5108,0.4522,30.8,30.57,30.4,-0.0047,-0.0024,9.7979,0.0169,-0.2918,0.1586,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1003,132,1760000226420,0.1925,0.2082,0.1827,0.1294,0.1965,0.178,30.71,30.5,30.32,-0.0117,-0.0216,9.7941,-0.0415,-0.0729,0.0863,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1003,133,1760000226600,0.4984,0.5366,0.4816,0.3407,0.5082,0.4511,30.8,30.58,30.42,-0.0219,0.0022,9.8187,-0.101,-0.115,0.1446,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1003,133,1760000226620,0.1985,0.2112,0.1822,0.1379,0.1935,0.1787,30.7,30.51,30.3,0.0129,0.0218,9.8314,-0.1662,-0.1854,-0.0812,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1003,134,1760000226800,0.5104,0.5368,0.4702,0.3327,0.5001,0.4521,30.79,30.58,30.41,-0.0164,-0.0284,9.7899,-0.2027,-0.2159,0.0969,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1003,134,1760000226820,0.1974,0.2014,0.1852,0.1382,0.1907,0.1732,30.7,30.49,30.33,0.0264,-0.0245,9.7749,-0.0735,-0.2291,-0.0007,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1003,135,1760000227000,0.5029,0.5253,0.4718,0.34,0.4977,0.4438,30.78,30.6,30.42,0.0111,-0.0063,9.8114,-0.0515,0.2832,-0.0607,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1003,135,1760000227020,0.1985,0.2052,0.1818,0.1321,0.1985,0.1751,30.72,30.51,30.31,0.0176,-0.0205,9.8155,-0.0397,-0.1519,-0.0382,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1003,136,1760000227200,0.5006,0.5373,0.4764,0.3331,0.506,0.4512,30.8,30.61,30.39,-0.0006,0.01,9.809,0.1925,0.2155,-0.1281,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1003,136,1760000227220,0.1952,0.2167,0.1919,0.1298,0.1914,0.176,30.7,30.5,30.31,-0.0131,-0.0108,9.7754,0.2873,0.1567,-0.1034,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1003,137,1760000227400,0.4988,0.5306,0.4725,0.3412,0.5118,0.4491,30.8,30.61,30.42,0.0144,0.0009,9.8436,0.0428,0.2026,-0.0587,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1003,137,1760000227420,0.194,0.2102,0.186,0.1393,0.1924,0.1766,30.72,30.51,30.3,-0.0286,-0.004,9.7693,0.0682,-0.2245,0.06,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1003,138,1760000227600,0.5069,0.531,0.4811,0.3286,0.4975,0.4527,30.81,30.61,30.43,0.0137,-0.0219,9.8459,-0.0742,-0.2752,0.0966,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1003,138,1760000227620,0.1998,0.206,0.1943,0.1258,0.2034,0.168,30.7,30.53,30.29,-0.0058,0.0017,9.7704,0.1937,0.0545,-0.0187,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1003,139,1760000227800,0.5041,0.5399,0.4781,0.331,0.5011,0.4462,30.83,30.63,30.43,0.0095,0.0277,9.8353,-0.1545,-0.1425,-0.1637,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1003,139,1760000227820,0.1914,0.2064,0.183,0.1291,0.192,0.1766,30.7,30.51,30.34,0.0112,-0.0088,9.7846,0.0362,0.0104,-0.0917,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1003,140,1760000228000,0.5031,0.5302,0.4741,0.3377,0.5105,0.4465,30.84,30.62,30.43,-0.0013,-0.0278,9.7732,-0.2075,-0.0058,0.1132,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1003,140,1760000228020,0.1918,0.2067,0.1896,0.1331,0.1991,0.1697,30.7,30.51,30.34,-0.0287,-0.0082,9.7889,0.1267,0.2857,0.1427,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1003,141,1760000228200,0.5015,0.5294,0.4772,0.3297,0.5043,0.4505,30.79,30.63,30.43,-0.0017,0.0161,9.8237,0.1819,0.0676,-0.1601,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1003,141,1760000228220,0.1997,0.2123,0.1803,0.1268,0.1941,0.1685,30.71,30.53,30.29,0.0255,-0.0228,9.8182,0.0743,0.2073,-0.0061,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1003,142,1760000228400,0.5084,0.5374,0.4794,0.3296,0.5043,0.4542,30.81,30.63,30.4,-0.0205,-0.0174,9.7851,0.2442,0.2731,0.0667,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1003,142,1760000228420,0.2026,0.2159,0.1944,0.1329,0.1914,0.1731,30.75,30.5,30.3,-0.0255,-0.011,9.7949,-0.0873,-0.159,-0.0043,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1003,143,1760000228600,0.5045,0.533,0.4792,0.3423,0.5051,0.4423,30.82,30.6,30.41,0.0265,0.011,9.8305,0.2022,0.2504,0.1231,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1003,143,1760000228620,0.2015,0.2129,0.1864,0.1264,0.195,0.1818,30.71,30.52,30.32,-0.0074,-0.003,9.7829,0.1825,0.2506,-0.0825,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1003,144,1760000228800,0.5074,0.5386,0.4801,0.3438,0.5107,0.4479,30.82,30.65,30.4,0.0165,0.0055,9.8155,0.2247,0.2087,-0.0012,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1003,144,1760000228820,0.1977,0.2083,0.1898,0.1241,0.2053,0.1836,30.75,30.51,30.31,0.0054,0.0064,9.8258,0.003,0.1547,0.1002,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1003,145,1760000229000,0.4961,0.5322,0.4724,0.3302,0.4996,0.4501,30.82,30.63,30.45,0.0109,-0.0184,9.7997,-0.032,0.0412,0.1502,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1003,145,1760000229020,0.2022,0.2129,0.1802,0.1252,0.1981,0.1735,30.71,30.53,30.35,0.0115,0.0296,9.777,0.0625,0.1911,0.0273,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1003,146,1760000229200,0.4983,0.5397,0.4716,0.3382,0.498,0.4485,30.83,30.66,30.42,-0.0201,0.0157,9.8196,-0.2804,-0.0965,-0.1601,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1003,146,1760000229220,0.1991,0.2034,0.1819,0.1241,0.2021,0.1692,30.71,30.54,30.34,0.0246,0.0151,9.772,0.2675,0.2849,0.0983,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1003,147,1760000229400,0.5001,0.5294,0.4709,0.3337,0.5017,0.4464,30.81,30.66,30.44,-0.0154,-0.008,9.8427,-0.2589,-0.1332,0.0529,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1003,147,1760000229420,0.1935,0.2026,0.1924,0.1264,0.1978,0.1693,30.76,30.51,30.36,-0.0182,-0.0227,9.8422,0.2085,-0.087,-0.1184,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1003,148,1760000229600,0.5023,0.528,0.4727,0.3285,0.4985,0.4547,30.87,30.63,30.45,-0.0051,-0.0053,9.7854,0.0975,0.0865,0.0529,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1003,148,1760000229620,0.191,0.2045,0.1892,0.1279,0.2046,0.1687,30.75,30.52,30.36,-0.004,-0.02,9.769,0.0293,-0.0807,0.105,93,0,csv_replay
1,layout_6p3t_v1,foot_left_001,left,1003,149,1760000229800,0.5024,0.5281,0.4791,0.3344,0.4988,0.4427,30.84,30.62,30.44,0.0,0.0003,9.8037,0.2189,0.0399,0.0673,95,0,csv_replay
1,layout_6p3t_v1,foot_right_001,right,1003,149,1760000229820,0.1973,0.2057,0.1807,0.1385,0.1993,0.1695,30.74,30.55,30.32,0.026,-0.0142,9.7955,-0.1577,-0.1722,0.1147,93,0,csv_replay
